ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1791800212.306283,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800213.126666,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800214.723549,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800215.748476,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800216.325320,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800217.774797,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800218.893620,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800219.843430,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800220.642472,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800221.445788,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800222.225101,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800223.428928,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800224.773923,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800225.619982,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800226.677088,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800227.416992,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800228.327785,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800229.869497,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800230.731050,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800231.357129,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800232.615329,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800233.557624,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
1791800234.589536,C_fieldwork,U_diego,Restocked Colilert trays and pH-7 buffer for the next upstream run.,,0,
1791800235.576529,C_fieldwork,U_natalia,Truck 2018 Silverado is back from the shop - oil + brakes done.,,0,
1791800236.929033,C_general,U_natalia,Reminder: monthly QA/QC review of the sample tracker is due end of week.,,0,
1791800237.264651,C_general,U_ian,"Pulled the portal FAQ - indirect cap is the authoritative number there, not the old CRM value.",,0,white_check_mark:U_olivera
1791800238.811598,C_upstream,U_ian,Logged the east-bank algal stringers at Site 3 in the Oct 14 journal; west bank looked clearer.,,0,
1791800239.739493,C_upstream,U_natalia,Noted. Holding Site 3 out of any release until the lab re-pull lands.,,0,
1791800240.387423,C_general,U_diego,"Field crew schedule for Nov posted - upstream on the 11th, downstream on the 25th.",,0,
1791800241.758902,C_general,U_olivera,Reminder folks — open enrollment closes Oct 30. Don't forget HSA elections.,,0,
1791800242.330814,C_general,U_natalia,Thanks Sam :pray:,,0,
1791800243.565245,C_fieldwork,U_ian,"Heads up — Sites 7-12 downstream batch goes Wed Oct 28 06:00. Diego, you're with me. Bring the spare YSI.",,0,
1791800244.910745,C_fieldwork,U_diego,Copy. Truck is gassed. Will pick up Colilert at lunch.,,0,
1791800245.883525,C_general,U_ian,Upstream cluster batch went fine Wed. Site 3 needs a second look — lab analytical pH coming back next week.,,0,
1791800246.838530,C_general,U_olivera,Thanks Ian. Let's loop on Site 3 once the lab is back.,,0,
1791800247.512654,C_upstream,U_olivera,Ian — heads up before I'm offline. On the Clearwater Y1 budget and the Site 3 numbers: any external data release or budget sign-off has to come through me in writing.,,0,
1791800248.271876,C_upstream,U_olivera,"And use the portal FAQ indirect cap for the Y1 figure, not the old grantee CRM number — that record is stale.",,0,
1791800249.607171,C_upstream,U_olivera,"To be clear for the record: verbal is not sufficient for releasing pre-release water-quality data or committing the Y1 budget. I need it in writing. I'm out until Wed Oct 21 — DM me or call, please don't mass-email or use the county portal.",,0,
